id_entrega,distancia_km,tipo_veiculo,capacidade_veiculo_t,carga_t,tempo_estimado_min,tempo_real_min,valor_frete,custo_combustivel
17623,54.88,VUC,3.0,1.06,91.62,101.48,166.77,41.32
17624,43.21,VUC,3.0,1.03,107.14,110.58,137.75,24.72
17625,57.72,VUC,3.0,1.58,115.26,135.87,169.72,36.25
17626,67.25,VUC,3.0,2.7,166.82,180.59,221.77,35.15
17627,368.64,Carreta_Bau,28.0,5.13,509.4,526.64,2619.04,1136.19
17628,430.08,Carreta_Bau,28.0,14.7,543.11,603.74,3154.6,1352.97
17629,56.07,Toco,6.0,5.11,127.96,159.5,294.91,61.48
17630,291.99,Carreta_Bau,28.0,8.42,413.14,437.08,2132.84,902.96
17631,54.73,VUC,3.0,2.02,111.73,135.02,184.77,29.21
17632,191.9,Truck,14.0,2.93,469.12,549.7,1071.9,310.22
17633,448.83,Carreta_Sider,28.0,4.45,543.98,673.15,3239.7,1418.61
17634,43.68,3/4,4.0,1.68,119.18,124.74,159.26,40.74
17635,43.13,Truck,14.0,11.69,125.24,149.47,389.9,80.03
17636,48.68,Truck,14.0,2.59,160.81,155.29,302.1,88.85
17637,45.14,Toco,6.0,2.76,121.77,129.95,224.55,43.29
17638,385.86,Carreta_Bau,28.0,21.54,437.79,559.73,2966.49,1234.15
17639,43.95,Toco,6.0,2.78,135.03,136.3,202.9,44.62
17640,23.14,Truck,14.0,7.8,87.06,96.72,228.55,43.91
17641,69.96,Toco,6.0,3.45,189.11,212.09,316.24,77.96
17642,218.06,Truck,14.0,12.9,666.86,626.39,1347.31,362.12
17643,16.1,3/4,4.0,3.58,49.96,52.61,99.55,9.36
17644,359.89,Carreta_Sider,28.0,5.71,545.54,513.32,2640.13,1145.68
17645,442.01,Carreta_Sider,28.0,20.67,505.47,633.6,3425.94,1450.63
17646,86.69,Truck,14.0,8.56,289.19,262.87,577.15,141.87
17647,60.86,VUC,3.0,1.35,148.33,148.37,185.88,38.89
17648,8.45,VUC,3.0,1.71,16.3,21.31,42.99,2.65
17649,63.97,3/4,4.0,3.59,115.53,179.05,252.95,52.06
17650,209.9,3/4,4.0,3.23,475.79,503.49,751.36,183.59
17651,421.46,Carreta_Bau,28.0,17.72,667.61,606.95,3151.44,1337.77
17652,36.9,VUC,3.0,0.9,118.56,72.1,115.78,19.23
17653,88.61,Truck,14.0,9.46,256.03,296.56,599.32,145.41
17654,89.18,Truck,14.0,8.03,298.16,270.56,583.17,141.43
17655,80.98,VUC,3.0,1.59,185.3,174.26,240.76,64.84
17656,125.75,Toco,6.0,5.71,264.57,337.73,573.13,134.87
17657,360.6,Carreta_Sider,28.0,27.82,601.55,541.21,2978.83,1204.87
17658,519.55,Carreta_Sider,28.0,26.84,655.75,757.01,4075.06,1732.93
17659,55.67,VUC,3.0,2.33,112.7,138.78,182.69,32.8
17660,87.65,Toco,6.0,3.95,243.94,277.17,399.47,91.37
17661,63.13,3/4,4.0,1.69,177.4,160.37,240.06,51.68
17662,463.21,Carreta_Bau,28.0,26.74,581.66,654.2,3574.65,1489.42
17663,467.15,Carreta_Sider,28.0,15.04,698.13,691.53,3509.32,1519.89
17664,384.15,Carreta_Bau,28.0,9.0,422.53,518.34,2775.88,1190.01
17665,83.64,VUC,3.0,0.73,192.68,187.03,242.02,53.35
17666,18.56,VUC,3.0,2.58,48.57,49.86,73.58,1.78
17667,291.0,Carreta_Sider,28.0,12.01,445.01,469.47,2227.66,936.21
17668,86.28,Toco,6.0,4.81,208.63,276.51,411.38,92.85
17669,382.82,Carreta_Bau,28.0,19.13,562.64,544.78,2909.8,1220.47
17670,64.2,3/4,4.0,1.56,155.95,174.65,227.85,44.64
17671,231.51,Carreta_Bau,28.0,24.45,381.32,406.22,1959.59,748.18
17672,31.6,VUC,3.0,2.6,80.84,96.92,113.94,23.91
17673,329.93,Carreta_Bau,28.0,8.29,501.76,484.8,2381.16,1015.23
17674,94.8,VUC,3.0,0.76,226.71,216.75,271.63,62.36
17675,66.51,3/4,4.0,2.64,154.19,151.09,253.91,52.05
17676,86.67,3/4,4.0,1.39,208.81,233.07,302.66,75.41
17677,4.51,VUC,3.0,1.3,11.86,8.0,28.78,6.02
17678,324.36,Carreta_Bau,28.0,26.49,524.24,482.48,2632.19,1049.42
17679,326.09,Carreta_Bau,28.0,8.38,514.44,473.09,2362.6,1009.58
17680,270.09,Carreta_Sider,28.0,15.4,351.73,423.36,2153.74,882.27
17681,244.94,Carreta_Sider,28.0,11.22,415.55,403.12,1900.68,797.81
17682,235.4,Carreta_Bau,28.0,12.48,360.83,372.66,1801.25,735.71
17683,54.26,3/4,4.0,1.86,126.25,124.45,195.45,44.91
17684,190.51,3/4,4.0,1.48,376.51,423.12,654.29,163.24
17685,68.84,Toco,6.0,4.79,196.53,206.9,336.19,61.51
17686,281.38,Carreta_Sider,28.0,23.52,436.91,461.75,2344.72,926.11
17687,5.25,VUC,3.0,1.83,48.01,8.0,31.87,8.41
17688,145.04,Toco,6.0,5.49,371.1,386.53,657.97,161.42
17689,73.39,Toco,6.0,1.6,196.73,194.29,319.6,77.22
17690,63.28,Toco,6.0,3.48,157.25,153.4,305.78,64.05
17691,29.0,Truck,14.0,11.96,81.83,96.06,327.0,48.3
17692,66.69,Toco,6.0,4.07,178.66,198.58,322.47,70.22
17693,15.91,3/4,4.0,3.95,52.51,72.09,104.53,5.08
17694,78.99,VUC,3.0,1.97,139.53,185.02,254.71,57.42
17695,82.83,VUC,3.0,2.9,201.26,173.52,272.23,50.86
17696,48.18,VUC,3.0,0.7,104.31,118.33,148.51,28.93
17697,50.18,3/4,4.0,0.74,113.64,133.67,181.78,32.69
17698,478.17,Carreta_Bau,28.0,12.69,672.41,621.49,3478.85,1495.4
17699,40.59,Truck,14.0,12.11,106.22,153.97,385.02,72.49
17700,35.43,VUC,3.0,0.58,77.55,87.62,114.01,26.88
17701,83.43,3/4,4.0,1.46,203.01,233.91,293.23,70.04
17702,31.74,Truck,14.0,13.82,103.73,150.93,371.25,50.0
17703,40.66,VUC,3.0,2.08,110.61,95.58,142.29,26.39
17704,124.62,Truck,14.0,6.78,340.03,380.15,758.77,205.15
17705,31.29,VUC,3.0,0.65,89.34,78.21,97.65,12.17
17706,63.76,VUC,3.0,2.38,154.14,137.72,207.09,42.67
17707,78.09,VUC,3.0,2.81,185.85,154.9,254.23,54.97
17708,18.95,3/4,4.0,3.12,55.19,49.86,101.3,15.96
17709,27.18,3/4,4.0,1.0,64.96,69.53,103.27,22.52
17710,450.9,Carreta_Bau,28.0,16.86,691.58,646.58,3332.27,1421.3
17711,13.47,3/4,4.0,1.97,34.01,49.13,80.2,12.86
17712,197.53,3/4,4.0,3.67,475.72,448.22,706.37,178.93
17713,18.58,VUC,3.0,2.39,59.71,41.34,81.62,19.1
17714,41.03,3/4,4.0,3.33,121.07,114.58,176.04,32.45
17715,74.6,VUC,3.0,1.51,149.21,161.44,235.92,45.78
17716,53.29,3/4,4.0,0.68,138.51,118.91,189.29,50.97
17717,8.85,VUC,3.0,2.39,27.2,18.69,50.1,8.72
17718,457.62,Carreta_Sider,28.0,19.27,718.81,681.83,3514.9,1503.9
17719,401.11,Carreta_Bau,28.0,7.57,601.43,560.74,2877.91,1234.19
17720,60.88,Toco,6.0,4.76,169.19,186.15,306.51,71.54
17721,76.37,3/4,4.0,1.11,190.8,160.45,270.2,62.26
17722,486.41,Carreta_Sider,28.0,21.8,598.58,710.73,3755.56,1604.93
17723,39.81,VUC,3.0,2.27,79.04,105.98,136.94,22.28
17724,26.3,3/4,4.0,0.63,85.45,86.18,105.13,30.02
17725,464.85,Carreta_Bau,28.0,22.64,614.14,630.44,3520.54,1481.7
17726,73.52,3/4,4.0,1.99,212.04,179.92,274.4,71.85
17727,6.18,Toco,6.0,3.48,16.53,24.14,72.79,6.86
17728,78.22,Truck,14.0,13.58,233.13,235.64,608.09,129.94
17729,77.19,VUC,3.0,2.8,192.13,145.81,250.28,46.12
17730,84.81,3/4,4.0,1.9,235.32,189.39,297.26,68.91
17731,392.96,Carreta_Bau,28.0,21.09,506.74,552.15,3014.3,1251.68
17732,12.14,VUC,3.0,1.76,26.26,48.97,44.27,8.47
17733,13.81,Toco,6.0,5.09,73.48,47.21,119.74,17.94
17734,83.42,VUC,3.0,1.27,216.85,181.57,253.02,51.99
17735,159.46,VUC,3.0,1.65,321.8,356.71,478.32,104.82
17736,47.25,3/4,4.0,0.98,120.0,121.43,165.77,45.23
17737,328.34,Carreta_Sider,28.0,26.25,417.34,503.17,2707.92,1097.74
17738,39.7,Toco,6.0,5.49,140.86,122.37,232.01,47.11
17739,56.17,VUC,3.0,1.15,114.68,116.83,172.71,38.13
17740,9.33,Toco,6.0,3.87,32.35,19.07,72.47,4.87
17741,62.58,VUC,3.0,1.41,124.67,146.35,194.68,40.94
17742,90.0,Truck,14.0,3.95,213.15,284.13,552.01,139.18
17743,239.43,Carreta_Bau,28.0,5.27,415.82,371.67,1736.14,743.59
17744,471.45,Carreta_Bau,28.0,23.78,639.97,659.99,3581.86,1512.64
17745,465.7,Carreta_Sider,28.0,11.08,670.87,651.46,3456.33,1507.43
17746,65.49,Truck,14.0,8.23,195.74,232.62,470.23,113.0
17747,46.27,Toco,6.0,5.5,121.3,139.81,244.05,53.46
17748,228.47,Carreta_Sider,28.0,4.67,309.86,369.3,1693.86,723.5
17749,91.44,Truck,14.0,8.61,227.55,297.05,616.23,138.59
17750,380.47,Carreta_Sider,28.0,26.94,514.92,590.41,3082.7,1270.38
17751,238.77,Carreta_Sider,28.0,23.46,381.71,410.21,2036.62,789.1
17752,66.65,VUC,3.0,1.01,149.42,162.73,200.9,46.16
17753,383.23,Carreta_Bau,28.0,8.98,496.98,551.16,2763.52,1194.83
17754,355.9,Carreta_Sider,28.0,22.35,620.38,541.54,2855.79,1177.77
17755,9.18,VUC,3.0,0.65,27.67,45.05,43.04,7.0
17756,312.15,Carreta_Sider,28.0,18.46,439.23,471.45,2476.68,1013.87
17757,64.97,3/4,4.0,1.4,144.41,146.69,228.55,60.71
17758,9.43,3/4,4.0,3.45,33.59,45.31,80.18,1.85
17759,31.96,VUC,3.0,1.42,89.23,68.86,112.59,17.14
17760,60.03,Truck,14.0,7.04,215.12,206.11,418.74,96.06
17761,23.62,Toco,6.0,4.95,43.34,83.13,160.9,26.12
17762,468.32,Carreta_Sider,28.0,6.3,531.36,684.61,3411.44,1493.53
17763,7.48,Truck,14.0,9.25,56.56,36.9,161.6,9.51
17764,60.23,VUC,3.0,2.9,124.53,150.49,200.46,43.52
17765,199.57,Toco,6.0,4.22,540.97,503.11,860.31,211.73
17766,30.01,3/4,4.0,0.88,102.13,86.2,100.3,22.86
17767,433.92,Carreta_Bau,28.0,25.82,497.63,631.41,3362.54,1386.2
17768,52.5,VUC,3.0,0.78,94.08,125.58,154.61,27.9
17769,388.04,Carreta_Sider,28.0,12.98,592.15,574.91,2933.86,1248.51
17770,214.54,Toco,6.0,1.83,574.2,550.66,886.1,233.06
17771,27.76,VUC,3.0,2.29,48.2,67.05,107.7,18.93
17772,66.47,VUC,3.0,1.13,159.44,160.91,204.42,38.1
17773,85.51,Toco,6.0,2.23,240.52,241.69,374.53,75.79
17774,274.22,Carreta_Sider,28.0,14.04,322.64,430.03,2148.68,882.15
17775,124.33,Truck,14.0,5.5,295.09,360.95,746.89,195.58
17776,11.88,VUC,3.0,2.45,45.08,41.83,59.88,5.92
17777,75.56,3/4,4.0,2.39,193.56,187.28,281.51,67.97
17778,348.97,Carreta_Sider,28.0,17.43,481.59,504.34,2718.29,1133.12
17779,18.2,VUC,3.0,0.86,33.25,53.0,58.28,4.72
17780,472.35,Carreta_Sider,28.0,25.94,530.0,671.52,3734.66,1562.23
17781,145.07,Truck,14.0,6.25,350.24,403.43,862.24,235.36
17782,33.98,VUC,3.0,1.41,72.63,88.01,113.14,10.82
17783,36.52,3/4,4.0,1.42,105.82,80.0,139.56,21.76
17784,22.77,Toco,6.0,5.8,66.42,96.38,166.31,27.65
17785,10.85,Toco,6.0,4.0,33.84,58.48,89.77,19.47
17786,151.1,3/4,4.0,0.81,415.11,354.33,514.95,125.73
17787,296.69,Carreta_Bau,28.0,8.78,365.28,463.14,2176.8,920.36
17788,214.52,Truck,14.0,7.82,538.56,638.36,1246.01,361.19
17789,73.93,3/4,4.0,1.24,180.8,167.34,264.77,59.14
17790,76.22,VUC,3.0,1.99,133.25,183.69,234.4,46.55
17791,212.69,Truck,14.0,5.76,579.0,608.2,1206.0,341.66
17792,94.71,Truck,14.0,6.26,290.67,303.14,593.73,161.16
17793,89.05,VUC,3.0,2.46,179.64,190.3,273.97,60.62
17794,43.55,3/4,4.0,2.38,99.95,95.59,165.27,39.63
17795,366.43,Carreta_Sider,28.0,6.89,552.66,541.94,2713.43,1172.93
17796,269.36,Carreta_Sider,28.0,13.05,369.02,421.1,2100.58,869.93
17797,16.14,3/4,4.0,3.65,49.89,68.56,100.43,12.34
17798,453.98,Carreta_Sider,28.0,24.34,704.59,677.34,3569.17,1499.8
17799,4.97,VUC,3.0,2.39,15.76,8.0,33.3,1.25
17800,52.37,VUC,3.0,2.6,135.49,121.08,177.43,35.57
17801,82.31,Truck,14.0,3.19,216.1,262.14,487.82,130.85
17802,277.29,Carreta_Sider,28.0,7.11,340.29,432.74,2058.5,890.82
17803,28.38,VUC,3.0,0.5,57.85,72.46,100.11,19.08
17804,22.1,VUC,3.0,0.77,72.3,61.49,72.45,14.86
17805,43.94,VUC,3.0,2.55,112.35,81.34,148.51,24.29
17806,356.49,Carreta_Bau,28.0,5.1,454.16,531.22,2533.11,1093.04
17807,264.1,Carreta_Bau,28.0,15.27,428.75,422.46,2030.48,826.23
17808,85.31,Truck,14.0,5.04,296.17,253.89,522.42,143.14
17809,203.81,Toco,6.0,5.15,588.14,510.78,898.89,216.39
17810,45.1,Truck,14.0,11.65,182.24,169.98,398.52,75.77
17811,69.77,3/4,4.0,3.2,144.24,175.78,271.0,60.91
17812,46.09,Truck,14.0,6.6,136.96,160.52,339.21,71.46
17813,295.32,Carreta_Bau,28.0,26.23,396.68,470.11,2420.76,951.17
17814,37.94,Toco,6.0,5.47,110.85,118.37,217.65,42.87
17815,44.12,Toco,6.0,4.22,142.79,102.87,245.45,42.51
17816,73.92,VUC,3.0,2.01,194.15,159.07,228.58,43.73
17817,72.65,VUC,3.0,1.31,155.02,169.52,216.59,45.55
17818,401.2,Carreta_Sider,28.0,21.71,601.03,602.54,3159.45,1322.06
17819,499.94,Carreta_Sider,28.0,26.54,755.4,709.42,3920.12,1657.26
17820,43.29,Toco,6.0,2.51,116.52,125.22,213.96,46.61
17821,112.92,Toco,6.0,2.36,307.44,312.48,486.34,121.57
17822,28.35,Truck,14.0,5.24,104.77,124.51,227.11,50.38
17823,16.66,Toco,6.0,5.91,49.67,68.09,142.47,18.0
17824,4.12,Truck,14.0,8.53,31.86,53.1,137.34,4.31
17825,321.03,Carreta_Sider,28.0,27.23,511.96,510.79,2684.16,1073.67
17826,14.31,3/4,4.0,2.7,46.5,58.46,83.8,17.36
17827,365.29,Carreta_Bau,28.0,11.18,550.82,524.91,2677.09,1133.48
17828,18.98,3/4,4.0,2.59,60.68,50.43,84.13,13.12
17829,131.43,Toco,6.0,1.69,335.86,366.94,553.07,129.33
17830,66.78,3/4,4.0,2.12,137.97,189.8,248.16,51.26
17831,447.4,Carreta_Bau,28.0,14.74,558.49,623.79,3298.57,1414.66
17832,212.28,3/4,4.0,2.56,435.03,493.51,732.0,174.94
17833,78.43,3/4,4.0,1.92,168.37,192.72,281.59,68.04
17834,466.84,Carreta_Sider,28.0,15.03,708.74,663.83,3525.08,1519.51
17835,71.06,VUC,3.0,2.68,186.46,160.82,226.58,43.05
17836,69.81,VUC,3.0,0.91,148.58,172.04,206.06,41.34
17837,94.48,3/4,4.0,3.74,206.73,212.47,371.13,88.33
17838,329.86,Carreta_Bau,28.0,17.02,431.19,482.3,2518.24,1047.03
17839,159.63,VUC,3.0,2.05,331.54,353.62,483.68,113.76
17840,91.6,3/4,4.0,0.95,239.02,221.49,324.57,62.95
17841,409.17,Carreta_Bau,28.0,7.66,463.76,590.02,2926.94,1270.67
17842,28.47,VUC,3.0,2.32,79.75,73.42,107.86,6.09
17843,17.2,VUC,3.0,2.75,65.6,54.65,85.74,10.59
17844,17.95,VUC,3.0,1.77,53.89,47.57,65.79,9.94
17845,85.5,Toco,6.0,1.75,229.18,248.05,381.22,85.13
17846,13.31,3/4,4.0,3.31,52.65,59.62,79.79,7.95
17847,34.95,3/4,4.0,3.72,120.55,80.03,167.24,28.28
17848,52.26,3/4,4.0,2.88,154.45,142.26,212.05,46.4
17849,59.82,Toco,6.0,1.83,165.75,180.78,263.24,57.74
17850,161.82,Truck,14.0,7.01,422.87,477.66,966.18,259.18
17851,58.21,3/4,4.0,3.8,116.79,157.3,240.29,52.56
17852,401.16,Carreta_Bau,28.0,8.76,494.07,582.59,2874.58,1249.61
17853,75.56,3/4,4.0,1.18,193.97,182.64,267.84,75.71
17854,56.02,3/4,4.0,2.99,147.37,146.83,214.5,48.34
17855,81.45,VUC,3.0,1.83,215.97,174.03,256.21,55.02
17856,438.48,Carreta_Bau,28.0,9.07,602.56,615.14,3144.98,1361.74
17857,11.7,3/4,4.0,2.7,32.84,30.24,76.54,16.5
17858,82.17,Toco,6.0,5.68,196.7,233.74,398.41,86.02
17859,339.6,Carreta_Sider,28.0,24.55,485.97,546.54,2758.03,1125.18
17860,210.21,Truck,14.0,2.18,649.4,596.13,1155.96,335.99
17861,57.69,VUC,3.0,2.69,107.89,151.51,207.82,39.64
17862,24.29,Toco,6.0,4.1,89.66,81.01,168.63,30.73
17863,92.97,Toco,6.0,2.26,243.36,239.25,418.75,98.31
17864,89.52,VUC,3.0,0.69,170.14,193.96,254.42,60.23
17865,280.87,Carreta_Sider,28.0,27.31,384.65,460.03,2387.41,928.95
17866,80.96,VUC,3.0,0.52,207.01,173.77,231.57,51.48
17867,86.96,Toco,6.0,1.84,200.07,249.23,381.86,83.05
17868,38.77,3/4,4.0,2.88,92.42,100.27,177.27,31.54
17869,24.73,Toco,6.0,4.77,78.1,87.71,164.79,39.21
17870,319.41,Carreta_Sider,28.0,10.55,488.25,514.96,2415.77,1029.72
17871,20.64,Toco,6.0,4.66,68.88,70.74,134.98,19.8
17872,83.51,3/4,4.0,3.2,186.49,196.89,315.29,73.84
17873,79.22,3/4,4.0,3.33,167.74,188.97,304.87,67.47
17874,93.27,Truck,14.0,11.07,229.71,307.83,657.19,148.23
17875,81.19,VUC,3.0,0.53,212.57,178.43,235.99,41.15
17876,61.55,3/4,4.0,3.63,172.4,158.92,251.24,52.66
17877,377.96,Carreta_Bau,28.0,17.59,598.39,538.02,2855.68,1194.76
17878,364.42,Carreta_Sider,28.0,14.46,539.48,538.4,2788.3,1181.72
17879,265.18,Carreta_Sider,28.0,4.78,359.11,428.95,1953.32,847.59
17880,417.22,Carreta_Bau,28.0,18.26,640.68,573.25,3133.71,1328.77
17881,16.95,3/4,4.0,1.15,56.57,29.31,71.14,17.36
17882,19.0,VUC,3.0,1.85,67.13,45.97,70.06,10.14
17883,47.11,VUC,3.0,0.93,106.02,104.33,151.58,30.02
17884,422.85,Carreta_Bau,28.0,20.57,572.57,599.05,3216.95,1351.71
17885,73.87,Truck,14.0,3.16,195.3,226.98,445.73,122.35
17886,19.77,VUC,3.0,1.98,59.15,54.74,78.44,15.29
17887,87.31,Truck,14.0,9.76,310.45,268.19,606.3,140.96
17888,66.22,Truck,14.0,6.8,244.77,231.4,450.04,112.86
17889,390.94,Carreta_Sider,28.0,26.03,470.9,599.08,3159.3,1306.88
17890,210.67,Toco,6.0,3.59,564.25,535.79,898.37,233.24
17891,32.42,VUC,3.0,2.36,79.46,93.51,122.77,35.77
17892,294.49,Carreta_Bau,28.0,14.78,397.14,412.12,2251.69,930.39
17893,84.6,VUC,3.0,2.47,176.57,192.53,277.14,60.78
17894,58.48,3/4,4.0,3.65,160.16,160.2,237.56,53.78
17895,70.72,3/4,4.0,2.0,139.29,166.11,267.8,59.08
17896,278.92,Carreta_Bau,28.0,27.22,412.41,452.94,2318.45,894.45
17897,39.08,3/4,4.0,1.12,105.75,94.28,144.3,28.74
17898,39.81,VUC,3.0,2.61,93.66,100.79,148.25,22.18
17899,442.14,Carreta_Bau,28.0,16.71,633.89,602.06,3290.29,1390.77
17900,5.15,3/4,4.0,1.07,30.74,40.41,26.56,2.86
17901,52.95,Toco,6.0,4.09,119.41,151.5,264.71,57.89
17902,438.48,Carreta_Sider,28.0,7.33,585.69,625.41,3210.31,1408.86
17903,463.08,Carreta_Bau,28.0,25.32,575.59,653.86,3555.96,1483.0
17904,193.25,Truck,14.0,11.81,470.8,585.81,1188.86,325.25
17905,413.09,Carreta_Bau,28.0,19.77,546.59,594.08,3130.84,1314.64
17906,73.23,VUC,3.0,1.04,181.16,176.64,213.06,48.23
17907,92.16,Truck,14.0,13.56,273.75,283.9,688.37,153.59
17908,464.92,Carreta_Sider,28.0,24.51,731.75,680.83,3658.1,1551.88
17909,85.19,Truck,14.0,10.61,239.67,290.95,597.64,136.79
17910,11.92,3/4,4.0,1.84,44.11,65.98,53.82,7.25
17911,165.76,Truck,14.0,7.86,433.57,454.25,995.13,271.31
17912,93.23,Toco,6.0,2.62,229.0,251.17,407.43,102.43
17913,17.6,VUC,3.0,2.62,53.21,29.88,78.28,12.61
17914,111.97,Truck,14.0,5.78,281.69,333.08,681.05,181.05
17915,139.84,Truck,14.0,4.94,359.29,407.54,812.96,228.26
17916,352.64,Carreta_Bau,28.0,9.3,416.9,517.69,2571.82,1099.99
17917,274.2,Carreta_Bau,28.0,13.75,387.47,421.87,2082.27,860.76
17918,7.74,VUC,3.0,2.04,10.65,19.5,51.19,14.18
17919,177.9,Truck,14.0,12.0,495.64,535.54,1111.55,297.75
17920,72.15,VUC,3.0,2.81,186.39,147.98,237.67,45.87
17921,319.53,Carreta_Bau,28.0,6.11,408.88,457.16,2294.84,993.54
17922,86.44,Truck,14.0,2.66,297.02,259.42,507.02,127.99
17923,428.85,Carreta_Bau,28.0,12.83,653.14,597.81,3130.88,1338.33
17924,90.43,Truck,14.0,11.74,299.92,287.12,642.49,149.05
17925,458.72,Carreta_Sider,28.0,25.8,686.98,669.8,3623.43,1518.96
17926,79.07,VUC,3.0,0.88,155.26,166.54,232.05,53.9
17927,22.65,Toco,6.0,2.36,71.77,79.03,124.21,28.19
17928,18.01,Truck,14.0,12.83,65.78,85.59,285.67,38.18
17929,9.37,VUC,3.0,1.92,33.68,33.12,50.79,3.14
17930,414.48,Carreta_Sider,28.0,13.9,538.71,579.1,3136.3,1347.34
17931,56.96,VUC,3.0,1.07,126.36,136.22,182.31,42.47
17932,48.34,Truck,14.0,3.44,144.29,167.44,308.38,78.32
17933,13.94,VUC,3.0,0.73,39.7,51.85,37.67,13.7
17934,46.3,VUC,3.0,2.17,117.61,110.71,156.44,29.45
17935,471.34,Carreta_Sider,28.0,21.35,665.08,691.05,3650.73,1559.22
17936,55.63,3/4,4.0,1.84,141.69,146.66,221.57,43.07
17937,69.79,VUC,3.0,2.0,156.21,150.77,215.14,37.24
17938,41.69,3/4,4.0,1.13,116.46,107.53,161.59,32.87
17939,32.97,Truck,14.0,2.35,130.63,107.38,218.29,52.18
17940,351.78,Carreta_Bau,28.0,6.58,523.09,491.17,2516.36,1090.25
17941,64.58,3/4,4.0,0.96,170.23,168.87,222.65,55.97
17942,66.26,3/4,4.0,3.95,137.96,161.55,264.43,54.01
17943,450.76,Carreta_Bau,28.0,9.82,587.84,631.74,3244.02,1398.76
17944,28.61,VUC,3.0,0.79,65.96,97.33,99.72,26.15
17945,5.8,VUC,3.0,2.48,19.94,40.31,26.73,3.09
17946,90.06,Truck,14.0,6.46,238.68,264.2,575.29,143.86
17947,272.3,Carreta_Bau,28.0,9.11,416.93,408.19,2004.39,848.32
17948,72.73,Truck,14.0,4.72,187.25,235.88,454.12,112.39
17949,22.3,Truck,14.0,3.75,76.62,92.69,178.38,32.23
17950,457.3,Carreta_Bau,28.0,6.1,553.96,644.42,3248.0,1416.96
17951,475.72,Carreta_Sider,28.0,20.39,559.91,674.88,3656.59,1558.92
17952,55.48,Toco,6.0,3.14,182.07,138.56,263.26,53.44
17953,386.72,Carreta_Bau,28.0,7.73,595.94,533.28,2763.09,1197.26
17954,58.14,VUC,3.0,2.47,123.94,149.61,196.34,39.12
17955,278.19,Carreta_Sider,28.0,4.66,380.28,432.14,2041.65,891.92
17956,214.71,3/4,4.0,2.06,471.69,504.79,754.04,183.21
17957,15.46,Toco,6.0,1.55,55.61,52.24,86.53,19.07
17958,21.44,VUC,3.0,0.52,49.43,46.13,67.02,8.32
17959,91.06,Toco,6.0,3.71,261.66,253.12,412.89,100.09
17960,233.2,Carreta_Sider,28.0,7.9,401.71,361.31,1772.99,741.42
17961,50.23,3/4,4.0,0.83,118.19,133.96,184.62,46.28
17962,21.42,3/4,4.0,2.23,53.03,86.87,90.54,18.72
17963,151.25,Toco,6.0,5.2,367.21,361.06,675.7,166.81
17964,115.04,Truck,14.0,7.88,353.94,335.37,724.24,190.43
17965,76.58,3/4,4.0,0.87,186.43,185.31,270.16,61.16
17966,271.13,Carreta_Bau,28.0,11.44,456.43,410.66,2040.88,844.79
17967,46.82,3/4,4.0,2.12,130.0,118.67,172.75,34.86
17968,113.13,Toco,6.0,2.33,301.09,327.79,494.37,130.46
17969,62.1,Toco,6.0,2.62,172.71,162.89,287.11,65.77
17970,31.07,Truck,14.0,8.05,85.82,112.26,274.05,49.2
17971,469.25,Carreta_Bau,28.0,26.63,611.74,649.17,3624.94,1516.35
17972,9.27,VUC,3.0,2.5,26.89,13.09,52.06,6.09
17973,19.01,VUC,3.0,0.97,55.39,57.74,54.36,0.41
17974,92.55,Toco,6.0,4.9,233.67,225.83,412.87,112.05
17975,371.23,Carreta_Sider,28.0,13.59,487.57,530.48,2815.12,1201.03
17976,453.56,Carreta_Sider,28.0,23.61,642.18,658.28,3551.52,1496.8
17977,283.88,Carreta_Sider,28.0,18.89,492.89,459.91,2286.98,929.61
17978,190.18,Truck,14.0,10.18,539.95,547.47,1161.4,311.01
17979,218.37,Toco,6.0,2.75,579.39,544.51,917.43,233.11
17980,60.75,3/4,4.0,3.02,171.91,129.06,229.65,52.65
17981,79.63,VUC,3.0,1.89,190.0,183.56,245.9,41.94
17982,458.26,Carreta_Sider,28.0,18.92,689.93,657.98,3514.28,1505.72
17983,146.8,3/4,4.0,2.46,388.54,342.66,532.01,129.59
17984,391.76,Carreta_Bau,28.0,5.53,527.58,531.44,2782.93,1200.58
17985,190.92,Truck,14.0,7.74,481.1,570.53,1117.58,313.94
17986,5.96,VUC,3.0,0.58,16.5,17.5,25.0,-0.54
17987,245.1,Carreta_Bau,28.0,8.21,327.8,396.2,1814.16,758.52
17988,96.29,Toco,6.0,3.33,254.94,247.06,431.51,106.23
17989,298.61,Carreta_Bau,28.0,13.87,469.37,455.88,2244.83,942.16
17990,149.55,3/4,4.0,0.76,353.88,336.83,517.51,125.68
17991,73.66,VUC,3.0,0.8,164.34,176.89,222.62,39.45
17992,460.35,Carreta_Sider,28.0,15.27,678.57,638.77,3474.81,1497.87
17993,48.13,VUC,3.0,2.92,119.03,116.87,164.83,34.03
17994,136.53,Toco,6.0,3.38,295.36,337.78,601.52,144.34
17995,64.54,3/4,4.0,3.23,132.64,154.54,242.15,51.26
17996,36.6,Truck,14.0,7.37,128.88,138.74,287.74,59.3
17997,60.5,Toco,6.0,1.88,191.57,151.42,265.32,67.59
17998,7.24,3/4,4.0,0.67,34.91,37.98,36.58,3.16
17999,8.15,VUC,3.0,1.41,16.54,40.11,30.73,6.4
